"Company.Name","YEAR","ROE","ROC","NPM","DIV","DEP","Beta","P.E","P.B","EVEBITDA","PSALES"
"Frontier Springs Ltd.",1981,13.42,10.16,3.22,0,3.3,0.86,7.63,0.84,5.7,0.21819156540386
"Frontier Springs Ltd.",1981,18.1,13.85,5.03,0,3.6,0.88,4.37,0.72,2.48,0.219514767932489
"Frontier Springs Ltd.",1981,11.91,8.88,3.59,0,3.9,0.88,5.65,0.59,2.27,0.182640264026403
"Frontier Springs Ltd.",1981,26.97,19.74,8.19,0,5.4,0.41,3.93,0.94,2.57,0.322170457659633
"Frontier Springs Ltd.",1981,33.32,25.36,10.68,7.83,10.1,0.48,3.99,1.15,2.75,0.427272727272727
"Frontier Springs Ltd.",1981,15.65,12.02,7.47,13.73,8.4,0.48,2.91,0.53,1.59,0.272412889703956
"Frontier Springs Ltd.",1981,10.27,7.83,4.98,0,10.7,0.48,4.14,0.37,2.3,0.185258394855918
"Frontier Springs Ltd.",1981,8.9,6.42,4.84,0,11.9,0.6,2.19,0.19,3.03,0.106444498897329
"Frontier Springs Ltd.",1981,3.22,2.23,1.91,0,13.3,1.33,13.44,0.43,6.09,0.257943207981581
"Frontier Springs Ltd.",1981,2.99,2.02,1.6,0,14.9,1.26,12.54,0.37,4.71,0.20142566191446
"G K N Driveline (India) Ltd.",1985,16.25,15.32,7.96,0,136.5,0.65,10.86,9.79,18.55,3.35031753498765
"G K N Driveline (India) Ltd.",1985,14.31,13.35,7.21,0,157.2,0.98,5.18,1.21,-0.42,0.0356914020785039
"G K N Driveline (India) Ltd.",1985,11.5,10.96,5.27,0,225.4,1.34,15.47,0.19,3.42,0.0360911768366035
"G K N Driveline (India) Ltd.",1985,9.88,9.84,5.13,0,263.9,0.75,407.65,0.38,21.38,0.725504552511224
"G K N Driveline (India) Ltd.",1985,12.68,12.68,5.54,0,300.5,1.53,5.94,2.62,5.63,0.290663121676572
"G K N Driveline (India) Ltd.",1985,4.57,4.36,1.97,0,360.9,0.86,8.74,1.43,5.48,0.0104538774587384
"G K N Driveline (India) Ltd.",1985,-8.26,-6.61,-3.25,17.25,440.4,1.06,892.68,2.72,51.15,4.18827087752376
"G K N Driveline (India) Ltd.",1985,-15.17,-9.93,-5.07,0,548.2,0.91,3787.92,3.03,11,0.435557747780372
"G K N Driveline (India) Ltd.",1985,-1.8,-1.13,-0.37,27.66,719.7,0.81,12.54,2.35,7.76,0.131405246075379
"G K N Driveline (India) Ltd.",1985,15.47,11.15,4.11,0,330.4,1.3,15.86,2.03,1.15,0.246167130863606
"G N A Axles Ltd.",1993,12.39,5.98,3.1,45.04,45.7,1.26,21.93,0.97,0,0.47825132432509
"G N A Axles Ltd.",1993,3.58,2.72,3.56,0,68.8,0.62,42.86,1.92,52.21,6.72215336075272
"G N A Axles Ltd.",1993,7.23,2.56,1.55,0,83.8,2.13,3787.92,11.9,26.19,7.87001888815151
"G N A Axles Ltd.",1993,11.43,4.29,2.83,0,89.8,0.82,19.01,1.2,5.05,0.152896374168633
"G N A Axles Ltd.",1993,16.41,6.35,2.83,0,117.2,0.57,32.35,2.27,9.43,0.132257531166297
"G N A Axles Ltd.",1993,5.76,-0.74,0.54,0,105.1,0.88,37.84,0.66,6.38,0.416871416871417
"G N A Axles Ltd.",1993,-1.21,-2.73,-31.58,56.56,148.4,0.67,47.13,0.62,7.43,0.620089716654364
"G N A Axles Ltd.",1993,3.34,6.4,3.61,0,173.6,0.71,9.93,3.12,0.93,0.712130887849311
"G N A Axles Ltd.",1993,13.82,5.46,3.28,0,229.8,1.27,26.12,0.69,4.94,0.242222076157925
"G N A Axles Ltd.",1993,20.87,9.12,4.83,0,271.7,1.14,8.19,1.21,6.64,0.219516285309682
"Gabriel India Ltd.",1961,-7.03,-3.94,-1.33,6.88,121.3,0.96,62.63,1.26,7.48,0.351413581566699
"Gabriel India Ltd.",1961,2.91,1.56,0.69,65.62,133.9,1.12,32.35,0.93,7.51,0.225851319819163
"Gabriel India Ltd.",1961,0.94,0.44,0.21,89.66,152.6,1.13,43.04,0.41,4.61,0.0915799867213701
"Gabriel India Ltd.",1961,17.53,8.41,3.24,25.42,201.8,1.29,10.53,1.74,5.66,0.342839812226383
"Gabriel India Ltd.",1961,22.8,12.04,3.61,15.86,219,1.31,7.78,1.6,4.43,0.281712025436239
"Gabriel India Ltd.",1961,21.07,12.72,3.57,13.53,276.4,1.31,6.94,1.4,4.55,0.253157663377943
"Gabriel India Ltd.",1961,15.44,10.89,2.82,28.24,272.8,1.28,6.62,1.07,3.41,0.207158255278556
"Gabriel India Ltd.",1961,17.29,13.61,3.29,28.66,270.7,1.56,9.06,1.49,5.38,0.299300521788182
"Gabriel India Ltd.",1961,20.51,18.07,3.92,25.12,311.3,1.45,19.7,3.79,10.56,0.774479663570173
"Gabriel India Ltd.",1961,20.14,19.38,4.47,22.91,331.9,1.46,18.11,3.39,9.43,0.809904611994333
"Globe Active Technologies Ltd.",1974,17.52,0.4,2.33,0,32.4,1.08,12.08,1.17,6.46,0.0474608651578065
"Globe Active Technologies Ltd.",1974,39.66,1.42,-5.13,29.11,222.3,0.52,6.83,1.88,8.27,1.71055121658156
"Globe Active Technologies Ltd.",1974,20.14,5.75,0.43,3.47,15,0.76,5.21,0.75,3.56,0.026091497378768
"Globe Active Technologies Ltd.",1974,25.44,13.17,1.71,12.88,21,0.27,3.79,1.61,10.31,0.329052109181141
"Globe Active Technologies Ltd.",1974,9.54,13.44,2.71,10.31,78.4,0.79,72.66,2.42,6.72,6.70967521367521
"Globe Active Technologies Ltd.",1974,-19.53,8.18,8.02,16.67,2.1,0.48,10.53,6.31,51.15,125.418458884416
"Globe Active Technologies Ltd.",1974,20.14,35.52,5.54,24.3,44.9,0.59,8.36,3.46,57.77,11.5265797731113
"Globe Active Technologies Ltd.",1974,20.82,38.35,-28.78,26.52,281.8,1.2,42.14,8.67,13.68,0.0922236323735491
"Globe Active Technologies Ltd.",1974,33.63,13.21,1.11,0,135.5,0.52,28.1,2.28,10.62,0.324339035769829
"Globe Active Technologies Ltd.",1974,13.73,4.89,10.76,0,62.4,1.05,14.43,0.04,5.27,0.126388888888889
"Goldstar Power Ltd.",1999,0.94,-1.01,3.76,17.25,13.3,0.31,22.16,0.76,6.11,0.227690695343115
"Goldstar Power Ltd.",1999,13.73,7.83,0.54,8.33,2.4,0.83,6.44,0.73,8.12,0.714995442114859
"Goldstar Power Ltd.",1999,17.01,5.05,1.54,2.04,3.4,0.12,12.41,1.16,10.11,3.02575134451123
"Goldstar Power Ltd.",1999,38.99,16.32,4.16,0.48,3.9,0.84,14.43,4.92,30.74,10.5777489004398
"Goldstar Power Ltd.",1999,7.23,8.11,0.57,7.48,56.2,1.04,703.05,7.34,10.58,16.1503312255345
"Goldstar Power Ltd.",1999,-25.03,9.45,-66.96,44.23,4.1,1.1,89.79,1.59,7.85,0.963414634146341
"Goldstar Power Ltd.",1999,14.73,10.89,0.42,0,8.6,1.13,22.16,1.02,9.53,0.367863655491654
"Goldstar Power Ltd.",1999,0.9,0.31,0.16,0,9.8,1.12,57.84,0.58,6.24,0.415876820947815
"Goldstar Power Ltd.",1999,-7.66,-2.74,-1.64,0,15.3,0.94,37.06,1.58,8.96,0.547231270358306
"Goldstar Power Ltd.",1999,-4.59,-2.07,-1,10.54,14.6,0.34,8.74,0.83,7.49,0.581205985915493
"Goodyear India Ltd.",1961,30.12,17.23,3.29,25.55,107.7,1.03,11.78,3.05,3.76,0.387892930233565
"Goodyear India Ltd.",1961,29.53,24.26,3.86,34.4,114.7,1.08,7.14,1.89,2.73,0.295492424627845
"Goodyear India Ltd.",1961,15.08,15.08,2.23,42.99,117.5,0.92,10.51,1.41,2.69,0.23931588257508
"Goodyear India Ltd.",1961,39.13,39.13,6.71,22.1,126.1,0.85,8.97,2.91,3.76,0.612901691184015
"Goodyear India Ltd.",1961,27.7,27.7,4.78,21.59,153.4,0.82,9.19,2.16,2.93,0.438782445231726
"Goodyear India Ltd.",1961,21.75,21.75,3.87,25,196.9,0.82,13.2,2.66,4.76,0.513153604321371
"Goodyear India Ltd.",1961,15.3,15.3,3.1,28.68,240.9,0.71,11.61,1.68,3.07,0.362939766441303
"Goodyear India Ltd.",1961,22.26,22.26,4.95,22.07,251.8,0.77,10.41,2.16,3.68,0.56560136234538
"Goodyear India Ltd.",1961,21.51,21.51,5.64,22.79,285.1,0.87,13.89,2.34,4.42,0.694325469337399
"Goodyear India Ltd.",1961,22.23,22.23,6.23,22.49,405.3,0.92,11.6,1.91,3.23,0.588773131554494
"Govind Rubber Ltd.",1985,56.5,1.83,0.77,0,32.5,1.5,42.14,18.89,10.33,0.247026029924165
"Govind Rubber Ltd.",1985,31.68,2.1,0.88,0,33.9,1.4,14.23,3.28,6.58,0.125406633710732
"Govind Rubber Ltd.",1985,9.3,0.92,0.37,0,29.7,1.14,8.74,0.76,5.69,0.0322838888461242
"Govind Rubber Ltd.",1985,25.66,2.99,1.08,0,27.7,1.31,7.44,1.69,6.09,0.0802143473355896
"Govind Rubber Ltd.",1985,30.49,4.6,1.46,0,27.8,1.26,5.9,1.57,4.28,0.0867237380822859
"Govind Rubber Ltd.",1985,26.1,5.13,1.92,0,28.8,1.26,4.1,1.16,4.23,0.0850810040947125
"Govind Rubber Ltd.",1985,3.82,0.83,0.29,0,28.8,1.33,3.9,0.99,5.86,0.0949719032494503
"Govind Rubber Ltd.",1985,-0.84,-0.18,-0.07,0,32.6,1.89,32.09,1.04,6.34,0.081804382421349
"Govind Rubber Ltd.",1985,-6.68,-1.45,-0.63,0,36.1,1.75,49.63,1.37,5.91,0.127625396452484
"Govind Rubber Ltd.",1985,0.28,0.06,0.03,0,32.7,1.81,387.75,1.09,5.56,0.117807109340715
"Gujarat Automotive Gears Ltd.",1971,17.05,8.58,3.07,21.21,1.8,0.88,14.7,2.01,6.71,0.410614525139665
"Gujarat Automotive Gears Ltd.",1971,22.32,11.95,4.31,21.15,2.2,0.34,24.5,3.49,9.76,0.743712055507372
"Gujarat Automotive Gears Ltd.",1971,38.84,25.56,8.14,9.65,2.7,0.94,7.47,2.51,7.85,0.594448502556611
"Gujarat Automotive Gears Ltd.",1971,34.53,31.08,9.21,8.21,2.7,0.67,6.55,1.97,3.13,0.607213765718068
"Gujarat Automotive Gears Ltd.",1971,9.7,9.55,3.38,29.66,2.9,0.77,19.14,1.44,1.05,0.656132833422603
"Gujarat Automotive Gears Ltd.",1971,38.78,37.29,15.1,48.75,3.6,0.77,13.11,2.42,3.07,1.23244635193133
"Gujarat Automotive Gears Ltd.",1971,32.42,31.37,15.17,2.7,4.5,0.95,8.16,2.42,4.86,1.34864217252396
"Gujarat Automotive Gears Ltd.",1971,30.51,30.25,15.89,2.37,4.4,0.86,7.15,1.92,3.42,1.18693618443034
"Gujarat Automotive Gears Ltd.",1971,22.75,19.58,14,2.53,3.9,0.81,7.27,1.49,2.81,1.06757594544327
"Gujarat Automotive Gears Ltd.",1971,16.33,11.91,13.64,2.93,2.9,0.83,7.69,1.16,2.07,1.1640826873385
"Gujarat Rodrel Engg. Products Ltd.",1982,17.59,8.43,8.89,0,161.9,0.81,23.41,2.44,9.59,1.2352144469526
"Gujarat Rodrel Engg. Products Ltd.",1982,-19.01,-10.06,13.91,0,294.8,0.91,22.15,0.59,4.94,0.00491273897796106
"Gujarat Rodrel Engg. Products Ltd.",1982,-31.86,19.74,-32.38,13.25,1.7,0.82,122.74,3.38,11.91,2.81608418864493
"Gujarat Rodrel Engg. Products Ltd.",1982,15.65,7.59,4.16,0,11.4,0.53,18.45,1.41,7.09,0.528755868544601
"Gujarat Rodrel Engg. Products Ltd.",1982,8.31,9.73,8.04,39.56,781.6,0.94,5.43,0.78,16.33,0.670332088928512
"Gujarat Rodrel Engg. Products Ltd.",1982,8.18,9.22,5.64,35.86,46.3,1.2,12.65,1.42,6.69,0.669112399643176
"Gujarat Rodrel Engg. Products Ltd.",1982,14.72,26.39,6.45,12.71,8.3,1.46,9.44,4.19,5.84,0.791535203038271
"Gujarat Rodrel Engg. Products Ltd.",1982,3.37,1.42,0.45,2.93,159.6,0.86,3.9,1.52,10.38,1.46783509469499
"Gujarat Rodrel Engg. Products Ltd.",1982,-13.6,11.37,0.61,0,69.7,1.08,245.42,5.08,7.34,46.2669387755102
"Gujarat Rodrel Engg. Products Ltd.",1982,18.1,0.28,-15.42,37.74,15.3,0.78,39.89,1.79,9.67,0.254303898624351
"Gujarat Suspension Ltd.",1988,10.48,8.48,6.2,30.47,22.4,0.89,9.46,1.6,6.57,8.92793296089385
"Gujarat Suspension Ltd.",1988,25.35,18.41,-0.28,27.63,30,0.37,4.47,6.18,5.92,0.924834398057566
"Gujarat Suspension Ltd.",1988,-59.27,2.96,5.7,21.02,131.5,0.25,37.04,0.42,15.99,0.894568486284517
"Gujarat Suspension Ltd.",1988,10.07,10.28,0.16,17.7,46.3,0.94,51.91,3.15,7.45,0.539541266418349
"Gujarat Suspension Ltd.",1988,2.07,6.08,2.39,28.34,119.3,1.19,41.4,0.22,5.32,1.56213983300012
"Gujarat Suspension Ltd.",1988,6.18,19.58,-0.24,0,21.3,0.86,12.23,3.94,8.83,0.665216056960471
"Gujarat Suspension Ltd.",1988,19.56,15.44,8.25,0,127,0.83,16.09,8.21,10.86,8.27875930521092
"Gujarat Suspension Ltd.",1988,-519.28,-1.85,6.66,0,83.8,0.37,669.97,6.24,52.29,2.67758430113714
"Gujarat Suspension Ltd.",1988,32.1,12.99,3.38,0,7.4,1.25,36.64,9.43,10.86,6.00295327102804
"Gujarat Suspension Ltd.",1988,-14.12,5.56,-0.29,5.43,26.8,0.75,21.21,1.99,0,0.0726180563815868
"H B L Power Systems Ltd.",1986,14.66,8.43,5.32,12.53,84.7,0.63,17.2,2.19,10.32,0.870677790426996
"H B L Power Systems Ltd.",1986,25.27,12.78,6.01,5.43,154.6,0.87,10.06,2.27,6.02,0.605961450287448
"H B L Power Systems Ltd.",1986,28.12,13.73,6.87,8.01,217.3,1.09,2.63,0.66,2.64,0.181351035142038
"H B L Power Systems Ltd.",1986,22.53,11.94,8.36,7.56,265.5,1.21,8.5,1.68,5.69,0.712640526460104
"H B L Power Systems Ltd.",1986,2.39,1.14,1.14,15.38,313.3,1.19,39.89,0.94,12.65,0.462879950587707
"H B L Power Systems Ltd.",1986,1.31,0.55,0.58,39.58,343.6,1.19,11.35,0.72,11.41,0.327112077112077
"H B L Power Systems Ltd.",1986,2.57,1.04,1.07,18.59,400.9,1.24,34.38,0.44,5.76,0.186902898641457
"H B L Power Systems Ltd.",1986,7.7,3.25,3.03,11.24,385.1,1.28,5.67,0.42,4.91,0.179998397949375
"H B L Power Systems Ltd.",1986,3.72,1.69,1.51,34.61,510.4,1.3,59.13,2.2,11.8,0.899866097581388
"H B L Power Systems Ltd.",1986,2.98,1.45,1.26,32.58,495.9,1.62,52.02,1.53,9.09,0.658401345933562
"Harig Crankshafts Ltd.",1983,5.92,4.48,4.73,0,30,1.63,21.7,1.56,12.81,1.38749763571023
"Harig Crankshafts Ltd.",1983,1.88,1.32,2.23,0,30.8,1.17,89.17,1.72,14.66,2.0180319803198
"Harig Crankshafts Ltd.",1983,-8.41,-5.2,-26.35,0,30.8,1.14,89.66,0.49,19.91,1.50167000668003
"Harig Crankshafts Ltd.",1983,-107.53,-26.89,11.42,0,341.7,1.14,56.68,0.69,23.17,2.10761523046092
"Harig Crankshafts Ltd.",1983,4.3,-14.74,7.37,0,772.7,1.15,122.74,3.15,11.68,0.445485267314702
"Harig Crankshafts Ltd.",1983,28.1,18.95,3.7,32.23,326.3,0.83,8.43,1.14,3.38,0.521009435754544
"Harig Crankshafts Ltd.",1983,-8.6,1.88,1.48,2.3,64.9,2.16,49.63,0.27,5.22,0.295996275605214
"Harig Crankshafts Ltd.",1983,36.55,-1.45,4.34,12.37,145.1,0.84,11.17,0.99,0,0.137307490374519
"Harig Crankshafts Ltd.",1983,-6.98,9.35,0.74,33.33,232.3,0.93,13.48,0.65,3.73,0.261438406462273
"Harig Crankshafts Ltd.",1983,22.55,17.23,8.04,31.71,37.5,1.08,10.3,2.22,44.61,9.76654257794323
"Harita Seating Systems Ltd.",1996,19.03,11.33,3.25,30.17,38.6,1.1,12.48,2.29,6.23,0.417589053238048
"Harita Seating Systems Ltd.",1996,18.32,10.04,2.9,30.12,53.3,0.81,8.18,1.41,4.05,0.23925668888686
"Harita Seating Systems Ltd.",1996,-28.19,-9.51,-4.18,0,69.7,0.81,274.9,1.04,3.11,0.163231935690143
"Harita Seating Systems Ltd.",1996,-24.85,-6.63,-2.85,0,88.4,0.55,16.87,2.73,6.18,0.322433318123367
"Harita Seating Systems Ltd.",1996,-20.47,-6.44,-2.03,0,43.1,0.53,25.62,2.35,18.06,0.211642571516456
"Harita Seating Systems Ltd.",1996,31.75,10.51,2.57,24.31,43.4,0.53,28.25,2.85,24.16,0.265969188997757
"Harita Seating Systems Ltd.",1996,29.59,12.27,3.51,18.42,42.2,0.43,8.2,1.55,4.2,0.194664149443561
"Harita Seating Systems Ltd.",1996,12.16,5.49,1.84,25.11,46.3,0.49,12.39,1.45,7.29,0.231222611744084
"Harita Seating Systems Ltd.",1996,16.43,8.36,2.47,27.36,40.8,0.72,17.65,2.76,9.67,0.445884080216223
"Harita Seating Systems Ltd.",1996,39.23,29.12,6.66,18.4,43.8,0.84,14.56,4.86,10.39,0.993777817340217
"Hella India Lighting Ltd.",1959,-23.06,-65.4,-31.58,34.4,2.7,1.27,18.68,6.95,11.63,0.8027734375
"Hella India Lighting Ltd.",1959,4.48,-12.46,-6.28,45.7,2.9,0.86,134.69,12.5,78.33,2.72580398162328
"Hella India Lighting Ltd.",1959,56.5,-41.81,-23.45,10.83,4.1,0.8,28.98,10.47,0,1.71800219538968
"Hella India Lighting Ltd.",1959,-37.8,-10.06,-5.02,0,6.4,0.62,18.68,3.03,53.48,1.05472411186697
"Hella India Lighting Ltd.",1959,-147.22,-44.2,-21.75,0,21.1,0.56,74.82,2.28,0.93,0.889177570093458
"Hella India Lighting Ltd.",1959,-1.56,-0.96,-0.44,0,14.3,0.56,16.91,2.1,0.9,0.708402978270779
"Hella India Lighting Ltd.",1959,-22.86,-13.29,-4.53,7.16,11,0.53,31.54,2.35,0,0.488354037267081
"Hella India Lighting Ltd.",1959,-4.62,-2.01,-0.62,4.89,21.4,0.13,39.89,2.49,18.45,0.341795726328171
"Hella India Lighting Ltd.",1959,38.08,14.74,4.83,0,44.5,-0.07,18.63,5.95,12.14,0.945793961742337
"Hella India Lighting Ltd.",1959,9.43,4.19,1.44,0,51.5,-0.07,16.91,5.4,11.23,0.786156443444007
"Hero Motocorp Ltd.",1984,38.91,36.08,7.28,39.57,1397.8,0.58,14.7,5.12,7.6,1.16620188803887
"Hero Motocorp Ltd.",1984,35.63,33.79,7.62,39.2,1614.8,0.5,14.18,4.62,7.08,1.10093602996446
"Hero Motocorp Ltd.",1984,37.82,36.68,8.87,31.16,1806.6,0.47,16.65,5.62,9.05,1.51083112277507
"Hero Motocorp Ltd.",1984,61.6,60.4,12.6,98.42,1914.7,0.42,17.33,11.19,11.04,2.22799946238937
"Hero Motocorp Ltd.",1984,62.91,46.76,9.4,108.76,4023.8,0.4,15.69,10.72,10.33,1.49801243275677
"Hero Motocorp Ltd.",1984,65.95,42.94,9.2,37.79,10973.4,0.4,17.93,8.67,13.62,1.6062923394492
"Hero Motocorp Ltd.",1984,45.7,35.55,8.07,56.56,11417.5,0.39,14.26,5.28,7.22,1.19036045830118
"Hero Motocorp Ltd.",1984,40.02,35.93,7.66,61.6,11073.7,0.47,21.38,8.1,10.46,1.66899894938245
"Hero Motocorp Ltd.",1984,39.66,38.76,8.06,50.22,5251.7,0.64,21.92,8.07,12.37,1.79896257659823
"Hero Motocorp Ltd.",1984,41.44,41.44,10.21,44.23,4203.3,0.78,18.45,6.65,12.06,1.91276995192104
"Hi-Tech Gears Ltd.",1986,19.35,5.98,2.73,28.21,108.1,0.84,20.39,2.72,8.63,0.41338913529196
"Hi-Tech Gears Ltd.",1986,20.39,6.98,3.09,28.75,117.1,0.9,9.49,1.81,4.65,0.297191917275401
"Hi-Tech Gears Ltd.",1986,16.9,6.57,2.51,24.14,117.7,0.9,3.43,0.54,3.03,0.0985422200259435
"Hi-Tech Gears Ltd.",1986,32.09,15.86,5.18,23.68,126.1,0.83,6.2,1.66,3.14,0.321905563455902
"Hi-Tech Gears Ltd.",1986,43.3,26.39,7.56,21.44,161.9,0.84,5.78,2.14,2.79,0.439118904109589
"Hi-Tech Gears Ltd.",1986,38.47,23.61,7.86,20.04,198.2,0.84,6.4,2.16,3.59,0.508807366979876
"Hi-Tech Gears Ltd.",1986,12.18,8.11,3.87,28.99,231.6,0.8,6.15,0.97,2.37,0.327033947907521
"Hi-Tech Gears Ltd.",1986,9.06,6.89,3.21,29.5,230.6,1.02,13.33,1.17,4,0.429461156357952
"Hi-Tech Gears Ltd.",1986,11.62,9.02,3.64,25.52,251.1,1.14,31.4,3.58,10.44,1.14695705443715
"Hi-Tech Gears Ltd.",1986,13.61,10.72,4.34,26.65,227.3,1.2,21.61,2.81,8.1,0.942074032212489
"High Energy Batteries (India) Ltd.",1961,8.72,5.27,3.84,39.56,7.6,0.63,109.13,4.91,12.08,2.15349635349635
"High Energy Batteries (India) Ltd.",1961,2.43,1.32,1.25,73.33,6.5,0.66,56.9,1.38,9.35,0.721355436372501
"High Energy Batteries (India) Ltd.",1961,8.44,2.96,3.65,31.96,5.8,0.69,8.95,0.74,8.67,0.330436507936508
"High Energy Batteries (India) Ltd.",1961,-12.24,-4.17,-6.08,25.67,14,0.7,62.35,1.05,21.74,0.651846831582514
"High Energy Batteries (India) Ltd.",1961,-15.04,-6.05,-7.34,16.64,17,0.65,32.09,0.88,9.14,0.428255528255528
"High Energy Batteries (India) Ltd.",1961,2.11,0.85,0.63,0,16.5,0.65,186,0.85,8.96,0.245220830586684
"High Energy Batteries (India) Ltd.",1961,2.08,0.79,0.56,48.65,16.1,0.66,13.64,1.11,6.07,0.307105030891439
"High Energy Batteries (India) Ltd.",1961,-45.42,-13.43,-21.25,16.98,15,0.77,66.18,1.42,0,0.531531809759111
"High Energy Batteries (India) Ltd.",1961,-87.68,-18.53,-27.71,46.46,15.4,0.78,18.68,2.98,15.99,0.812462731067382
"High Energy Batteries (India) Ltd.",1961,-120.7,-17.5,-25.07,0,12.2,0.86,74.82,11.1,0,1.12825011246064
"Hindustan Composites Ltd.",1964,-72.76,-16.3,-9.23,1.6,27.7,1.26,18.68,8.92,28.16,1.90708151671291
"Hindustan Composites Ltd.",1964,-69.38,-7.75,-4.03,0,32.8,1.04,74.82,11.17,35.28,1.66991830264602
"Hindustan Composites Ltd.",1964,-17.45,-5.09,-2.51,0,35,0.85,42.86,2.18,8.5,0.56407006222632
"Hindustan Composites Ltd.",1964,-35.95,-32.93,-86.35,1.16,38.3,0.73,21.03,0.45,-0.32,2.18334491315136
"Hindustan Composites Ltd.",1964,3.62,3.49,13.16,4.89,44.4,0.66,14.56,0.53,0.85,2.44924343995403
"Hindustan Composites Ltd.",1964,3.58,3.5,13.73,4.68,45.5,0.66,13.55,0.45,-0.32,2.38380694143167
"Hindustan Composites Ltd.",1964,2.05,2.02,8.01,4.8,61.5,0.51,15.89,0.3,-1.74,1.43630189401186
"Hindustan Composites Ltd.",1964,3.16,3.11,10.73,5.7,70.3,0.54,12.39,0.39,-1.96,1.68989704528333
"Hindustan Composites Ltd.",1964,4.8,4.74,15.48,1.9,64.6,0.29,20.64,0.97,6.08,4.26964802314368
"Hindustan Composites Ltd.",1964,6.6,6.54,18.77,1.25,65.3,0.52,11.19,0.71,2.46,3.15167316926771
"Hindustan Hardy Spicer Ltd.",1982,10.04,7.59,2.26,56.38,5.3,0.87,16.84,1.41,4.66,0.346968805179517
"Hindustan Hardy Spicer Ltd.",1982,9.24,6.02,2.02,53.06,5.7,0.99,13.28,1.2,5.47,0.274229074889868
"Hindustan Hardy Spicer Ltd.",1982,-6.98,-4.02,-1.78,83.33,6.9,0.81,31.27,0.57,4.28,0.149234614183068
"Hindustan Hardy Spicer Ltd.",1982,0.48,0.28,0.11,75,7.3,0.89,280.96,1.35,10.56,0.313647781188948
"Hindustan Hardy Spicer Ltd.",1982,4.19,2.54,0.7,81.82,6.9,0.81,36.35,1.52,8.57,0.256958190264593
"Hindustan Hardy Spicer Ltd.",1982,16.62,10.8,2.5,51.02,6.9,0.81,12.27,1.23,8.01,0.202031167921555
"Hindustan Hardy Spicer Ltd.",1982,9.63,6.21,1.47,51.14,7.4,0.66,9.19,0.98,3.49,0.16325846463292
"Hindustan Hardy Spicer Ltd.",1982,6.33,3.7,1.13,53.57,8.5,0.6,17.34,1.08,4.86,0.199827188940092
"Hindustan Hardy Spicer Ltd.",1982,-19.9,-10.91,-3.07,16.81,24.5,0.62,3787.92,1.95,11,0.269511549991183
"Hindustan Hardy Spicer Ltd.",1982,3.34,1.83,0.45,12.5,10.4,0.78,45.4,1.48,6.69,0.204453711426188
"Hindustan Motors Ltd.",1942,-85.44,-27.42,-8.81,0,232.3,1.3,407.65,14.27,0,0.677075691484088
"Hindustan Motors Ltd.",1942,-84.08,-32.75,-10.01,0,211.5,1.72,18.68,4.25,6.01,0.608338998945024
"Hindustan Motors Ltd.",1942,-114.02,-48.24,-13.5,0,206.6,1.5,4.45,2.55,28.58,0.275195768293315
"Hindustan Motors Ltd.",1942,-208.18,-64.51,-14.36,0,176.4,1.5,21.03,10.47,0,0.45918839160649
"Hindustan Motors Ltd.",1942,-148.79,-32.66,-5.65,0,167.4,1.47,89.79,7.47,7.34,0.306379991551326
"Hindustan Motors Ltd.",1942,-220.04,-37.54,-29.61,0,53.2,1.47,21.03,2.93,5.7,1.02283160183619
"Hindustan Motors Ltd.",1942,-96.44,-124.88,-7.98,0,219.7,1.48,21.03,10.47,52.29,0.182300915097981
"Hindustan Motors Ltd.",1942,-6884.44,-318.68,-40.38,0,84.4,1.66,4.45,22.25,2.47,0.592396599061199
"Hindustan Motors Ltd.",1942,8.72,-44.96,-275.01,19.95,21,1.97,4.45,2.65,0,7.73541912632822
"Hindustan Motors Ltd.",1942,81.45,-23.16,-2365,19.95,18.9,1.97,30.06,0.66,0,123.036781609195
"Hydroflex Equipments Ltd.",1984,12.67,13.4,2.73,48.61,25.1,0.81,15.85,4.92,14.44,2.0892658546273
"Hydroflex Equipments Ltd.",1984,-19.01,15.79,2.5,0,1014.1,0.98,8.74,0.84,20.19,0.760575566009997
"Hydroflex Equipments Ltd.",1984,20.31,3.57,8.19,42.74,1404.3,0.81,66.18,7.13,10.33,0.061697394857249
"Hydroflex Equipments Ltd.",1984,37.82,-68.75,-0.07,0,88.5,0.8,31.27,10.47,17.12,28.2493975903614
"Hydroflex Equipments Ltd.",1984,-21.34,33.47,-19.87,0,12.2,0.99,245.42,4.93,14.01,4.69137725443434
"Hydroflex Equipments Ltd.",1984,-2.31,13.1,10.96,0,10.7,0.53,10.1,6.92,7.54,0.473872624247432
"Hydroflex Equipments Ltd.",1984,-19.53,-1.71,1.5,0,383,1.03,40.91,1.85,7.61,0.369366321280045
"Hydroflex Equipments Ltd.",1984,-85.44,-25.97,11.77,0,586.2,1.67,22.22,0.54,5.59,0.306503802281369
"Hydroflex Equipments Ltd.",1984,1.89,6.35,6.36,0,24.3,1.57,26.12,0.29,2.28,0.162585440307917
"Hydroflex Equipments Ltd.",1984,14.35,3.49,2.8,0,21.4,1.15,15.85,0.92,6.07,2.38374429223744
"I S P L Industries Ltd.",1966,31.68,-4.86,-13.5,39.57,2.7,0.81,11.49,1.51,10.78,0.369171110033931
"I S P L Industries Ltd.",1966,24.9,11.91,2.02,34.86,21,0.25,10.91,1.44,13.13,0.0550831312781434
